entry,run,property,t0,g,Neff_max
1059,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1060,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),5757,3.0616636,79.69524
1060,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.1516875,5209.7466
1060,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),5725,1.3059915,211.33368
1060,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.1516875,5209.7466
1060,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),5633,1.3316079,276.3576
1060,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),5633,1.3302622,276.6372
1060,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0075775,5955.869
1061,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),2013,2.496558,1597.3993
1061,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),11,1.3441489,4456.3516
1061,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),1528,2.577687,1735.2766
1061,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),11,1.3441489,4456.3516
1061,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),1094,2.6056807,1883.1931
1061,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),1094,2.6054096,1883.389
1061,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),771,1.0,5230.0
1062,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),2710,1.9079413,1724.8958
1062,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.227427,4889.089
1062,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),689,1.9353328,2744.7476
1062,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.227427,4889.089
1062,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),497,2.813963,1955.9603
1062,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),497,2.8160675,1954.4987
1062,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1515,1.0,4486.0
1063,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),15,4.72215,1267.643
1063,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.3568808,4422.6436
1063,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),12,3.3933327,1764.9315
1063,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.3568808,4422.6436
1063,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),120,3.7733538,1558.5604
1063,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),120,3.7753525,1557.7354
1063,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1104,1.0,4897.0
1064,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),4535,10.427962,140.58356
1064,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),224,1.0963418,5269.342
1064,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),4535,6.978051,210.08731
1064,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),224,1.0963418,5269.342
1064,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),2005,19.41638,205.80562
1064,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),2005,19.403967,205.93727
1064,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1065,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),10,2.374953,2522.5762
1065,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.1901637,5041.323
1065,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),11,2.1012073,2850.7422
1065,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.1901637,5041.323
1065,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),9,2.530484,2367.9265
1065,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),9,2.530341,2368.0603
1065,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),3014,1.0,2987.0
1066,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1668,1.8034644,2402.598
1066,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),18,1.2179691,4912.276
1066,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),1577,1.9877034,2225.684
1066,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),18,1.2179691,4912.276
1066,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),927,2.5541964,1986.5348
1066,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),927,2.5556412,1985.4117
1066,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.3020463,4608.899
1067,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),12,3.1811736,1882.6385
1067,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2553394,4780.3804
1067,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),381,2.2424421,2506.1963
1067,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2553394,4780.3804
1067,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),4,3.92296,1528.6926
1067,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),765,3.711465,1410.7637
1067,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2420,1.0,3581.0
1068,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),68,2.093636,2833.826
1068,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.1586504,5178.4385
1068,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.6365769,3666.7998
1068,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.1586504,5178.4385
1068,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),11,2.8064756,2134.3496
1068,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),11,2.8047857,2135.6355
1068,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),4637,1.0,1364.0
1069,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),218,4.012258,1441.333
1069,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),6,1.2583001,4764.3643
1069,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),94,2.8870275,2046.0491
1069,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),6,1.2583001,4764.3643
1069,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),60,3.2090056,1851.3523
1069,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),60,3.2109144,1850.2517
1069,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1797,1.0,4204.0
1070,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),92,2.6177967,2257.2417
1070,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.0969486,5469.7183
1070,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,2.083593,2880.121
1070,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.0969486,5469.7183
1070,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),69,2.8187876,2104.451
1070,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),69,2.8190045,2104.2888
1070,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1071,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),243,2.7782414,2072.5342
1071,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.0884649,5512.3506
1071,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),243,2.3537402,2446.3193
1071,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.0884649,5512.3506
1071,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),10,3.3533943,1786.5481
1071,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),10,3.353113,1786.698
1071,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),4676,1.0,1325.0
1072,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),0,1.4807675,4052.6282
1072,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.3928689,4308.374
1072,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.3861239,4329.339
1072,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.3928689,4308.374
1072,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),11,2.836219,2111.9666
1072,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),11,2.8357124,2112.344
1072,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),326,1.0,5675.0
1073,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),12,2.9825444,2008.0171
1073,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),12,1.1070386,5409.9287
1073,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),60,2.3045237,2577.9731
1073,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),12,1.1070386,5409.9287
1073,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),12,4.347931,1377.4368
1073,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),12,4.3492618,1377.0153
1073,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1074,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),396,1.7409259,3219.551
1074,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.2179706,4926.227
1074,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),345,1.6271292,3476.0608
1074,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.2179706,4926.227
1074,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),5,2.8931568,2072.4768
1074,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),5,2.892451,2072.9824
1074,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1617,1.0,4384.0
1075,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),718,2.2535698,2344.2805
1075,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),33,1.0889622,5480.4473
1075,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),593,2.087117,2591.134
1075,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),33,1.0889622,5480.4473
1075,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),185,3.8113759,1525.9581
1075,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),185,3.8098357,1526.5751
1075,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1076,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),64,6.9048104,859.8353
1076,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.21776,4927.9004
1076,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),63,4.76164,1247.0493
1076,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.21776,4927.9004
1076,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),140,6.389714,917.2555
1076,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),140,6.3944874,916.57074
1076,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1211,1.0,4790.0
1077,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),11,2.6384134,2270.3037
1077,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1543623,5198.541
1077,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),13,2.5755363,2324.9526
1077,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1543623,5198.541
1077,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),18,3.5789354,1671.7262
1077,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),18,3.576783,1672.7322
1077,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),3478,1.0,2523.0
1078,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),150,2.3106873,2532.147
1078,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.3169557,4556.721
1078,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),150,2.2061489,2652.1328
1078,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.3169557,4556.721
1078,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),14,2.4708319,2423.0706
1078,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),14,2.469339,2424.5356
1078,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),168,1.0,5833.0
1079,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),19,3.3936808,1762.6879
1079,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1726468,5117.483
1079,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),12,3.2256732,1856.6667
1079,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1726468,5117.483
1079,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),6,4.121,1454.744
1079,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),6,4.116969,1456.1683
1079,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1080,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1079,8.18765,601.1493
1080,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),8,1.1800947,5078.406
1080,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),32,6.1395807,972.21625
1080,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),8,1.1800947,5078.406
1080,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),41,7.105848,838.7458
1080,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),41,7.1030297,839.07855
1080,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2974,1.0,3027.0
1081,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),0,2.1540792,2785.8772
1081,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.229674,4879.3423
1081,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.8918253,3172.0688
1081,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.229674,4879.3423
1081,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),6,3.6021717,1664.2738
1081,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),6,3.601442,1664.611
1081,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1082,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),2008,11.704141,341.16132
1082,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.285589,4667.8994
1082,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),2029,6.8057947,583.6203
1082,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.285589,4667.8994
1082,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),1,12.136056,494.39456
1082,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),1,13.395332,447.9172
1082,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0961946,5474.393
1083,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),5605,1.8403112,215.181
1083,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.0746212,5584.2935
1083,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),5338,2.2282908,297.53748
1083,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.0746212,5584.2935
1083,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),5340,3.0983613,213.33858
1083,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),5340,3.102903,213.02632
1083,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0085887,5949.8984
1084,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),46,7.4170656,802.8782
1084,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1340699,5291.561
1084,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),46,5.1470847,1156.9656
1084,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1340699,5291.561
1084,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),24,7.249007,824.5267
1084,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),24,7.2504873,824.3584
1084,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),5622,1.0,379.0
1085,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1001,3.473415,1439.5055
1085,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.1734614,5113.078
1085,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),127,3.5889447,1636.6929
1085,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.1734614,5113.078
1085,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),133,4.0212183,1459.2593
1085,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),135,4.0250797,1457.3624
1085,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1086,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),142,2.3931017,2448.287
1086,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2529217,4789.605
1086,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),69,2.3304045,2545.4807
1086,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2529217,4789.605
1086,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),72,3.1700478,1870.3188
1086,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),72,3.1707351,1869.9133
1086,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0117452,5931.335
1087,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),63,2.2420008,2648.527
1087,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),2,1.2738632,4709.297
1087,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.863457,3220.359
1087,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),2,1.2738632,4709.297
1087,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),13,2.931041,2042.9602
1087,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),13,2.93067,2043.2188
1087,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
1088,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),26,2.105575,2837.7046
1088,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),10,1.1092052,5401.1646
1088,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),25,1.7772033,3362.5867
1088,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),10,1.1092052,5401.1646
