entry,run,property,t0,g,Neff_max
62,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),17,1.0005518,3482.0786
63,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),53,4.6518993,741.20264
63,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),5,1.1718543,2983.3062
63,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),52,3.6901326,934.6548
63,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),5,1.1718543,2983.3062
63,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),33,3.9587111,876.0427
63,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),33,3.953932,877.10156
63,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,2.3084786,433.61893
64,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),34,3.058185,1133.679
64,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),19,1.195167,2913.4006
64,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.5834608,1355.1589
64,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),19,1.195167,2913.4006
64,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),9,3.7149012,939.9981
64,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),9,3.710474,941.1196
64,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2607,1.0,894.0
65,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),223,2.310691,1418.6232
65,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),3,1.404756,2490.1123
65,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),36,2.8145509,1231.1023
65,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),3,1.404756,2490.1123
65,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),48,2.8501713,1211.5061
65,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),48,2.8525212,1210.508
65,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2606,1.0,895.0
66,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1131,2.9673197,798.70056
66,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2413208,2820.3828
66,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),41,4.1369123,836.37256
66,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2413208,2820.3828
66,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),132,2.5473204,1322.5663
66,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),132,2.5482717,1322.0725
66,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2520,1.0,981.0
67,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),666,3.19579,887.10455
67,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),2,1.2773434,2739.279
67,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),608,3.0819294,938.6977
67,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),2,1.2773434,2739.279
67,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),620,3.0392756,947.9232
67,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),620,3.047414,945.3917
67,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2515,1.0,986.0
68,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1373,12.274804,173.36325
68,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.0285779,3403.7285
68,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),1259,8.676331,258.40417
68,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.0285779,3403.7285
68,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),1116,11.47886,207.77325
68,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),1116,11.48606,207.643
68,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2523,1.0,978.0
69,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),20,3.5186317,989.305
69,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2574931,2783.3154
69,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),12,3.2527516,1072.6304
69,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2574931,2783.3154
69,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,4.2342834,825.4053
69,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,4.2348547,825.29395
69,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
70,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),78,12.4564705,274.79694
70,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2919215,2709.1428
70,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),124,8.372905,403.32477
70,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2919215,2709.1428
70,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),0,15.055554,232.53876
70,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),95,15.236405,223.54353
70,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2537,1.0,964.0
71,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.0367875,1718.8833
71,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.3185076,2655.275
71,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.7911477,1954.6127
71,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.3185076,2655.275
71,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),4,3.5167406,994.3867
71,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),4,3.5105636,996.13635
71,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2906,1.0,595.0
72,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1623,1.7825208,1053.5642
72,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2599734,2778.6301
72,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),775,1.902556,1432.8093
72,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2599734,2778.6301
72,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),4,3.712056,942.06555
72,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),28,3.6845472,942.58527
72,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0435201,959.25323
73,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.7721593,1262.9144
73,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),22,1.8815281,1849.0289
73,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.391339,1464.0333
73,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),22,1.8815281,1849.0289
73,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),9,2.6415572,1321.9475
73,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),9,2.6435137,1320.9691
73,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
74,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),241,2.6078262,1250.0833
74,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2170143,2875.8906
74,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),2,2.791695,1253.3604
74,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2170143,2875.8906
74,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),4,3.590988,973.8267
74,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),4,3.5916708,973.6416
74,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.2717824,787.08435
75,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.101691,1665.8015
75,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),2,1.1835645,2956.3237
75,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.053487,1704.9048
75,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),2,1.1835645,2956.3237
75,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),48,2.5590346,1349.337
75,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),41,2.5613327,1350.8593
75,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),669,1.0399208,2723.2842
76,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),33,4.2765837,810.9277
76,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1718388,2987.6123
76,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),208,3.2051463,1027.4102
76,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1718388,2987.6123
76,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),54,3.619966,952.2189
76,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),47,3.6217394,953.6854
76,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0235789,977.9412
77,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),9,3.55357,982.67377
77,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2027612,2910.8022
77,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),9,2.8718174,1215.9547
77,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2027612,2910.8022
77,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),15,4.2432365,821.5427
77,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),15,4.2413087,821.91614
77,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2707,1.0,794.0
78,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),2,2.3831036,1468.2534
78,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.1608988,3014.9053
78,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.8795178,1862.7118
78,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.1608988,3014.9053
78,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,2.8676205,1218.7805
78,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,2.8683608,1218.466
78,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2515,1.0,986.0
79,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),77,1.8225247,1878.7125
79,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2076534,2898.1826
79,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.6988206,2060.8416
79,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2076534,2898.1826
79,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),66,2.5285573,1358.4822
79,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),66,2.5235727,1361.1655
79,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
80,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),2240,7.924987,159.11699
80,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.302333,2688.2524
80,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),202,12.7074585,259.61133
80,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.302333,2688.2524
80,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),2028,12.446522,118.34631
80,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),2028,12.446586,118.34571
80,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2479,5.560017,183.81238
81,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),544,6.7896347,435.5168
81,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2481705,2804.9053
81,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),548,4.831516,611.1954
81,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2481705,2804.9053
81,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),435,7.6495104,400.80997
81,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),435,7.6474576,400.91754
81,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2549,1.0,952.0
82,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),3131,1.697112,218.01744
82,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1512635,3041.0068
82,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),3131,1.6126623,229.43427
82,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1512635,3041.0068
82,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),3113,3.404304,113.973366
82,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),3113,3.4066083,113.89628
82,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,2.0870273,479.62958
83,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),31,3.1544244,1100.0422
83,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2002538,2916.883
83,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),82,2.9944942,1141.7621
83,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2002538,2916.883
83,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),28,4.156413,835.57623
83,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),28,4.161075,834.6401
83,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2690,1.0,811.0
84,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),7,1.8189293,1920.9103
84,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.051886,3328.3076
84,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.82627,1917.0221
84,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.051886,3328.3076
84,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),7,3.7126172,941.11505
84,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),7,3.713664,940.8498
84,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2510,1.0,991.0
85,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),3128,1.4937339,249.70981
85,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1905166,2940.7402
85,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),3105,1.2903817,306.88596
85,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1905166,2940.7402
85,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),2984,1.630165,317.1458
85,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),2984,1.6312557,316.93375
85,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2510,1.0,991.0
86,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),10,3.1069138,1123.623
86,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1620805,3012.7
86,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),10,2.9093359,1199.9302
86,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1620805,3012.7
86,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),10,5.967034,585.0478
86,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),10,5.9670696,585.0443
86,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0819395,925.1904
87,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),6,2.466774,1416.8302
87,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1516694,3039.935
87,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),5,2.3575125,1482.919
87,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1516694,3039.935
87,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,3.008182,1161.8313
87,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,3.0075438,1162.0779
87,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0367323,965.5337
88,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),3424,1.6481568,46.718857
88,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.3023736,2687.401
88,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),2174,12.589935,105.40166
88,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.3023736,2687.401
88,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),0,26.893055,130.18231
88,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),0,30.671986,114.14325
88,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2733,1.0,768.0
89,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),2889,2.5801978,237.19112
89,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.3695996,2556.2217
89,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),2832,1.9567561,341.89236
89,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.3695996,2556.2217
89,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),0,18.676552,187.4543
89,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),0,21.54645,162.48616
89,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2564,1.0,937.0
90,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.218718,1577.9382
90,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),36,1.1808186,2934.405
90,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.5687358,1362.9272
90,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),36,1.1808186,2934.405
90,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),10,2.3434978,1489.6537
90,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),10,2.3385155,1492.8274
90,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2484,1.0,1017.0
91,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,1.778389,1968.6357
91,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),6,1.199839,2912.8909
91,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.5384256,2275.7031
91,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),6,1.199839,2912.8909
91,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),19,2.680956,1298.7905
91,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),19,2.680066,1299.2217
91,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2659,1.0,842.0
92,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),35,2.3785026,1457.2194
92,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.8332042,1909.7709
92,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.4666572,1419.3298
92,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.8332042,1909.7709
92,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),2,3.655913,957.07965
92,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),2,3.6326396,963.2114
92,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0101973,990.89557
93,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),5,2.0651946,1692.8187
93,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),2,1.141356,3065.6519
93,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.2256188,1573.0457
93,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),2,1.141356,3065.6519
93,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),95,2.1929245,1553.177
93,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),95,2.1932049,1552.9785
93,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2502,1.0,999.0
94,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),26,2.9337037,1184.5095
94,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2343055,2836.4128
94,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),27,2.7886367,1245.77
94,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2343055,2836.4128
94,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),14,2.9118488,1197.521
94,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),14,2.9125693,1197.2247
94,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.4445702,692.9397
95,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),17,2.3318594,1494.0867
95,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1860633,2951.7817
95,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),20,1.9004021,1831.7177
95,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1860633,2951.7817
95,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),8,2.6189368,1333.7473
95,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),8,2.6198869,1333.2637
95,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.9321405,518.07825
96,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.0738993,1688.1244
96,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),67,1.2528504,2740.9497
96,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.8147371,1929.2051
96,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),67,1.2528504,2740.9497
96,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),6,2.3700604,1474.646
96,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),6,2.3706677,1474.2682
96,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
97,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),31,2.1867712,1586.8145
97,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),12,1.0812335,3226.87
97,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.5488698,2260.3577
97,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),12,1.0812335,3226.87
97,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),15,4.476797,778.6817
97,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),15,4.472107,779.49835
97,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.1267487,888.39685
98,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),49,2.1220071,1626.7617
98,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1546443,3032.1028
98,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.3094106,1515.9712
98,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1546443,3032.1028
98,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),22,5.724761,607.71094
98,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),22,5.7249074,607.69543
98,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,2.0430124,489.96277
99,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),14,2.0588698,1693.6476
99,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1509886,3041.7332
99,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),10,1.8333507,1904.1638
99,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1509886,3041.7332
99,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),14,3.3108714,1053.197
99,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),14,3.3108957,1053.1893
99,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,2.3978179,417.4629
100,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1943,14.132137,110.24518
100,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1475788,3050.7708
100,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),2204,5.650116,229.55281
100,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1475788,3050.7708
100,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),1939,15.354442,101.72952
100,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),1939,15.309859,102.02576
100,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.347956,742.6059
101,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),100,1.8561442,1832.293
101,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.186304,2950.3398
101,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.7591319,1990.1862
101,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.186304,2950.3398
101,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),99,2.9342742,1159.4009
